# ΔE ℽ g
6.337260478296431465e-01 5.478364897949691489e-03 3.306843120387033524e-03
7.298467554503006438e-01 4.561257190500760984e-03 4.857482686400051153e-03
1.461816252546586092e+00 9.788573720013571400e-03 4.357536395102430335e-03
6.321627558978026862e-01 1.810849147595116259e-03 8.331632635306179466e-03
6.642465910080969094e-01 6.950301610304728287e-04 6.891378861394507026e-03
1.090825418246652134e+00 8.343674779034193634e-03 6.775662298630087677e-03
1.301430986182225080e+00 5.612717086523491203e-03 3.193167272092645517e-03
1.197303400974895737e+00 2.563073389924360617e-04 2.827778895347345719e-03
7.569999314418434100e-01 2.026312990158565114e-03 2.432218802267389120e-03
8.749426460354360335e-01 9.395492342407335204e-03 1.572950502342756194e-03
1.493186890237451214e+00 9.021541591403530857e-04 5.121042615027659355e-04
8.925187009312508524e-01 2.710380781998500757e-03 1.517454416371188074e-03
6.195641819166822772e-01 6.573601409167595735e-03 1.133350879687173511e-04
5.325505633476289580e-01 1.707652289667815925e-04 9.073413508030711908e-03
1.441232347395339453e+00 4.853545862955614860e-03 7.690662248422782364e-03
1.031985062408161902e+00 2.447955797879825500e-03 2.766418378102688570e-03
5.986869647544851292e-01 4.535275765026579482e-03 3.551916536931225082e-04
1.213716999398088525e+00 6.638092699659872524e-03 8.026275823749096094e-03
7.198161392472867126e-01 2.563147063664623047e-03 2.276765770266684242e-03
1.372515173471580807e+00 7.215763259399051756e-03 1.020582161699113647e-03
1.002959682217104742e+00 7.979098127280270097e-03 3.994509456267636774e-03
9.317864303881029375e-01 2.539668261093886662e-03 3.502857974168913785e-03
1.271926855542246049e+00 3.208361961374538857e-03 4.140587198072471012e-03
9.177055004564116381e-01 6.305843203844794555e-03 7.967850219292426511e-03
8.397167472869131455e-01 4.855257871123544802e-03 1.993951183131513309e-03
1.180269756594311659e+00 8.545595959098697611e-03 9.958752319064225964e-03
1.047770664500982996e+00 7.169289604388659476e-03 3.615291824720726901e-04
1.073652230438806088e+00 4.743664216214706596e-03 5.689727923410300807e-03
9.490097297609515481e-01 9.594430703160719900e-03 9.597115098051984747e-03
1.409519287356401307e+00 9.536602567238049860e-03 9.840947192860365761e-03
6.168046496917677368e-01 2.405227613436605131e-03 5.225443063793618580e-03
1.496537914993792961e+00 1.795803326497369401e-03 4.540271873231072758e-03
9.961250053332567633e-01 1.410080190370786597e-03 6.574516182032189536e-03
9.815377813724912581e-01 7.435263783429359695e-04 9.794556520237087185e-03
9.186357423759248242e-01 8.697650073039070798e-03 2.555466220411911973e-03
7.249061204425214511e-01 2.124555625783967373e-03 5.051512936859322081e-03
1.297440464787779302e+00 4.145549181446223606e-03 9.777406619039853003e-03
1.422487427131499560e+00 3.762860921185694815e-03 5.774930266956361698e-03
1.130380519604485379e+00 4.951559773797426650e-03 9.689218175535779798e-04
6.563455012546499656e-01 8.808760640860294200e-03 1.980267027155022553e-03
8.193580924382370956e-01 8.678504217223591624e-03 6.688344654349528268e-04
6.980607727262682083e-01 8.447214764793709030e-03 7.075755836029204611e-03
1.296167573801974005e+00 3.502121831049266262e-03 9.007141086912313910e-03
1.482056644375461474e+00 8.677102569397708576e-03 6.624250525255257621e-03
1.047511560692253596e+00 6.513553470887707350e-03 4.662465331989862870e-03
5.915905646390344774e-01 9.082935015237740203e-03 7.944073225716387918e-04
1.351791563089951520e+00 5.893966315744673078e-03 1.311762862186302992e-03
1.216056936548023160e+00 7.556144687615460112e-03 5.385850076040705169e-03
1.112477228074584712e+00 9.326505106596322606e-03 1.706422840438841975e-03
9.759687166170813999e-01 4.325424281744907375e-03 2.871736856279502766e-03
6.426411189828220571e-01 9.613667875976714128e-03 5.238677717151427396e-03
7.877026492826540993e-01 2.596656155899495274e-03 4.289986520726598966e-03
6.643261816588311719e-01 3.451469499817986456e-03 7.141005059585541111e-03
6.476480464981702045e-01 5.714540803241591020e-03 4.890039369631230676e-03
5.794039713748260212e-01 2.135526016661577070e-03 6.475341712714964212e-03
1.106124302623672229e+00 1.330749789983458418e-03 1.589366029487591881e-03
1.313078537283052238e+00 5.520275531930752752e-03 5.711341236988756731e-03
8.581933861352009085e-01 1.486793902166479902e-03 3.677880304910128521e-03
5.301572825105245190e-01 3.131443867745292969e-03 4.057670295643554977e-03
8.138189293108502032e-01 4.027958247957239696e-04 7.264132009349839880e-03
1.343280356907110118e+00 7.028766755733569134e-03 2.808503928442639564e-03
7.066617402916115509e-01 8.638149851874351789e-03 7.726850222414890926e-04
5.615334755033740688e-01 8.248948543853322490e-03 9.909116533848691746e-03
1.489139080778303370e+00 3.605917346238563578e-03 3.677523021392271017e-03
6.596716513110333358e-01 5.276688118540442084e-03 4.404717157248108465e-03
6.340766575742698974e-01 2.618798242154785245e-03 6.776807370593197766e-03
6.277280835320965258e-01 8.470182938994430533e-03 1.921747138870561443e-03
6.052530229689794261e-01 4.407471490170648473e-03 8.194977174966085881e-03
9.105887244822303828e-01 9.397765230535069098e-03 1.723241728699192923e-04
7.386996413239584891e-01 3.109780104344144792e-03 1.260033866647473216e-03
1.192140833765115815e+00 5.559670707422978550e-04 8.071943596973189458e-03
5.205055931782883727e-01 6.341212784470212464e-03 4.083462943088760240e-03
5.306484830143795017e-01 3.234057449762323556e-03 6.491428907312035874e-03
8.133239845458533068e-01 2.636157031214173257e-03 1.278711250717924587e-03
1.388569897977442125e+00 1.225636805403254505e-03 8.724267476350269085e-03
1.416555424394764451e+00 9.958628093802645090e-03 2.331921811011650886e-03
1.099859134678474071e+00 5.947352657264772489e-03 3.323035489147231191e-03
1.462105411466823934e+00 2.062778944147714358e-03 3.772345844539821622e-03
1.313902721889975478e+00 4.493614912245929779e-03 1.062013297259905816e-03
1.232966940666567535e+00 8.064912960639948267e-03 7.354798892201919180e-03
1.037503792609028697e+00 2.616981634178911637e-03 2.535777665372799736e-03
1.482262221119176271e+00 9.192090241812311477e-03 6.963900205378002230e-03
7.619491157116764501e-01 9.982363893207620020e-03 9.368603367867539902e-03
1.062717574439659973e+00 3.954884710187837014e-03 7.359693421474677692e-03
1.018984660942122478e+00 9.778498548508962260e-03 5.277112020945017024e-03
7.797148308183302623e-01 4.192303762910688271e-03 4.828851939383350727e-04
7.538454393229618855e-01 3.310853890574180693e-03 1.379763075116063322e-03
1.247286029895861015e+00 1.005976604907383277e-04 4.274921695918835682e-03
9.404120662952616394e-01 3.063098885851667837e-03 1.432540105830652126e-03
8.884291072431143022e-01 7.725810413833436759e-03 5.894286964707467005e-03
1.179538870086785707e+00 3.961263394775115833e-03 1.305843693533717759e-03
1.146589754622280521e+00 9.555196340087453166e-03 6.852319731118447846e-03
8.679533715826717177e-01 4.021120579158251186e-04 8.209291587904645610e-03
7.817954520708105814e-01 3.775461524012313930e-03 8.770565984665100456e-03
1.095227423710875225e+00 9.433924088088555329e-03 9.903876009609405978e-03
6.748910989392848947e-01 9.442399372169256108e-03 4.346619135365299182e-03
6.400842372375167288e-01 9.428551275254931988e-03 2.497286256037919636e-03
1.339432541758071693e+00 6.766489589444207517e-03 4.212050364510796716e-03
7.790957814087641209e-01 9.659166386531760004e-03 3.703125519012453060e-03
1.315805481516916675e+00 2.880698997889237717e-04 5.681903150286857045e-03
1.495447089378225680e+00 8.422408873681950722e-03 2.565942005508911779e-03
1.411309308871783408e+00 2.646635882570596947e-03 1.610074946634303030e-03
5.523905485909224033e-01 1.557595326750308611e-03 4.215877716580183898e-03
8.818646027661732889e-01 6.481879598247548141e-03 7.947986683810918246e-03
9.774617905341913549e-01 7.519763351517371255e-03 5.484293105116872999e-03
1.249571426748089742e+00 8.304534133568269860e-03 9.387257868971455102e-03
7.816897094448196359e-01 1.049134062788677647e-03 7.585004691735190187e-03
7.857997668092888688e-01 9.707557350589420680e-03 1.549027353847616702e-03
1.457694035688967604e+00 5.715543460761396063e-03 2.889228408599326878e-03
1.474429148098446163e+00 4.756123134080850710e-03 4.586080474069221570e-03
1.206418667197147965e+00 4.925250541513679324e-03 2.670760177611436730e-03
1.383045368517425322e+00 5.091409226503137292e-04 9.862038333981557742e-03
1.362652291394671478e+00 9.384792705725309228e-03 3.267444424895714523e-03
5.721256113948413047e-01 7.595734721438190257e-03 1.143077015183620792e-03
1.162704226028200560e+00 5.981647761490144904e-03 5.576179369982326578e-03
1.008841496209468502e+00 2.832166748753704114e-03 3.632110285065379314e-03
1.004003435572943914e+00 1.110132163059748649e-03 7.374061770101482047e-03
9.403427500185906895e-01 7.344645217969137871e-03 9.631242178360277864e-03
5.165821902444306390e-01 1.127824237878505016e-03 3.789500112168754219e-03
1.439352793227989480e+00 2.775870931139623249e-04 4.107401498028225538e-03
7.597094282585902247e-01 6.185506478328292243e-03 3.437948965411306151e-03
5.000724770631265192e-01 5.962153939427563068e-03 2.118743138339451628e-03
6.712543121374275890e-01 8.489990772891753412e-03 3.200207929073503078e-03
6.959561120021594549e-01 3.435298780077366242e-03 8.690948186984048460e-03
9.754609545485911637e-01 3.039079835297959793e-03 9.197175147291973898e-03
1.464782639170407741e+00 3.812805799798275625e-03 3.122631041530704067e-03
6.023111507245307861e-01 4.594298930360005313e-03 9.843675981310955753e-03
7.835626962720969590e-01 4.830207219089465744e-03 7.093359506360357759e-03
8.995945868033086157e-01 7.364934803899370747e-03 2.751859597824240578e-04
6.367994054742862620e-01 5.100169441241756123e-04 1.683871531031472680e-03
7.418685759777680078e-01 4.582142135116760648e-03 3.909872449939883095e-03
7.990672477372036120e-01 1.989655442905476947e-03 3.774901877998475350e-03
1.095719867626322230e+00 6.368224229843021805e-03 3.172954818678477840e-03
6.871767257767754655e-01 2.648247782836092665e-03 1.037747040238345313e-03
6.451981768735941536e-01 2.484020722457655310e-03 2.478210449994291617e-04
1.325085259334897403e+00 5.416798055245655719e-03 3.810945679191988719e-03
5.376525942164771532e-01 4.114356874146237603e-03 9.456436934914436154e-03
7.038444105269301421e-01 4.020775472132551674e-03 8.852688544827245001e-03
1.490088993745640522e+00 6.165726848299506006e-03 4.640646414304483089e-03
7.697777239703366137e-01 9.600236729570837827e-04 9.694171870298664423e-03
6.984574913113396066e-01 7.395129650945317032e-03 5.130814426655447985e-03
1.209294226325414945e+00 4.893722505591735668e-03 6.718776334545780056e-03
5.082549295140910139e-01 3.898280722237074027e-03 3.402357487152668850e-03
6.769336612328828995e-01 1.924978864535309376e-03 6.363062406395820700e-03
1.079408277218264711e+00 3.767940098282663696e-03 1.855646650569919625e-03
1.274893622434974727e+00 8.851457203874049662e-03 6.265750141349091772e-03
1.440159710900036139e+00 8.611710914569111266e-03 1.848335493292560874e-03
1.077567055761776027e+00 8.163865854812662245e-04 6.134808506568019577e-03
1.119278005169647150e+00 6.000605068409665087e-03 3.547980161173667785e-03
5.723238201342832898e-01 2.770016763354681694e-03 7.004127929323841154e-04
1.145947566731058576e+00 8.251392019060119556e-03 8.716992865849156058e-03
1.014164452097055635e+00 5.774459033845080400e-03 8.104713899359853452e-03
5.913613290048789217e-01 4.786909892856845532e-03 4.039382119181494750e-03
8.642050058166863558e-01 4.262651848374925979e-03 2.317423852972845446e-03
5.437661510310000113e-01 9.798022894520015333e-03 1.055109282492316253e-03
1.132439690635168805e+00 7.115882161810579282e-03 6.648402210478440537e-03
1.191245864397692866e+00 5.145250465918935895e-03 2.540672896023979735e-03
1.274728236603625664e+00 2.767780539026329280e-03 5.969927211219629333e-03
6.245742185875140517e-01 5.145345029194430464e-04 3.085769604042349051e-03
6.033589019775543738e-01 2.799363035664102772e-03 3.180224099988145526e-03
1.204732269803691747e+00 8.880023096400870702e-03 8.781342210713085359e-04
5.578428103079999811e-01 7.083782458971055011e-03 8.287210435082964163e-03
8.227652933409563829e-01 2.866554899727829456e-03 8.827855765940589503e-03
1.323605253901221523e+00 9.900171560576282587e-03 7.582820565626594705e-03
1.445574230546401884e+00 3.635111727731947517e-03 4.202065980774701524e-03
6.068854809300157083e-01 1.521786788768123748e-03 3.293619371951515395e-03
6.821674887103742480e-01 5.346659767671998152e-03 3.192730242760696488e-03
1.297454717316457007e+00 5.097223823775896140e-03 2.766853201606668533e-03
1.317304693808520000e+00 1.826957075988913713e-04 5.621875975067431447e-03
1.349850774928534447e+00 7.805896453573523460e-04 6.278284702818187624e-03
6.691269207973333799e-01 6.646892498286717174e-03 1.267685341800483699e-03
7.798084138117706843e-01 8.758988474585742770e-03 9.934881586892542818e-03
6.279895785625801974e-01 3.603850087810557025e-03 1.507063528210240630e-03
1.465358399936160128e+00 1.526811211811127545e-03 7.600004799817752874e-04
1.397673378863452776e+00 6.088604369283407737e-03 7.035272957332634573e-03
1.315504845962437885e+00 8.228779802213759265e-04 1.254368229682560252e-04
6.727806658988272348e-01 2.318446732543824693e-03 4.229295578099354080e-03
1.000284302368485090e+00 9.897201596437700880e-03 1.769624231991587422e-03
5.945398294453716481e-01 3.108942059821052147e-03 9.881733713547224962e-03
9.169838187753719394e-01 7.913951218878891806e-04 4.869394696645648266e-03
9.649716479397310032e-01 5.186569547827430370e-03 5.446316166055408664e-03
1.245964237400251307e+00 4.949117840196280878e-03 5.959655433329893136e-03
1.488028737353449316e+00 2.871179559701183583e-03 3.155494596850393768e-03
5.636633018748905544e-01 9.008001797228373450e-03 2.223140356440319286e-03
1.176203714443379456e+00 6.099998619417765049e-03 3.990741488025834928e-03
8.693019955880065819e-01 7.211514578335481533e-03 6.445823681460398358e-03
6.360131561930943978e-01 1.663133589220502700e-03 4.135423943498435029e-04
1.476036486354475485e+00 2.555394746843512276e-04 8.341836081614584925e-03
7.895664298329145847e-01 3.185392794993122112e-03 9.748625584708394895e-03
8.001081131779087530e-01 6.159313030625950154e-03 9.886700208733896923e-04
8.034906632542822003e-01 9.844579794267635173e-03 7.891251518678681770e-03
1.435289565386458799e+00 9.794772287337764893e-03 7.772816208644773434e-03
1.454176425153149488e+00 7.395266607450346266e-03 9.028537267400647305e-04
6.117470604418990821e-01 6.182402769378343189e-03 4.889178286380743872e-03
1.452285238467731610e+00 6.328054180588450067e-03 3.449529128982596528e-03
1.243880986566666014e+00 2.093310981075217729e-03 4.963499115599331879e-03
8.248611656438139539e-01 7.584626554224531414e-03 3.529895665821043173e-03
8.869864899103225842e-01 6.691872912459644919e-03 6.942949761698697514e-03
1.478994899810688324e+00 7.019468181040000761e-03 1.879948570739680769e-03
1.266482050311576124e+00 3.111703925325135910e-03 2.391361716069269686e-03
1.478324619399566942e+00 6.734619518630895023e-03 5.098966224579498142e-03
1.031976359692160727e+00 2.630669446534770833e-04 5.728653179022642847e-04
1.309778053160889577e+00 6.707813523977076541e-04 9.533318142700477130e-03
6.782154477073791821e-01 6.996979362811566773e-03 7.853917183930126528e-03
1.340314075384927195e+00 4.274052715157673939e-03 4.978719646892549450e-03
