# ΔE g
6.724259762086243208e-01 2.682400819091067690e-03
1.385951817789971674e+00 4.941365919078386610e-04
1.066135266333056997e+00 4.214372282443275448e-03
1.022272338921184964e+00 5.934487647197073286e-03
5.077270500734771819e-01 7.049698500648377865e-03
5.641245818754173635e-01 5.645350768473537777e-03
1.385404996055097371e+00 1.709161747768353154e-03
1.176850615770085984e+00 1.708509391631514527e-03
7.863074471977519186e-01 3.897873675687394540e-03
5.361444794035667982e-01 4.472820510770279985e-03
1.199080335635471339e+00 7.584895796445298086e-03
1.046471991963627834e+00 5.707341572192686785e-03
1.215531590503332371e+00 6.568142253028147817e-03
9.855580293228298761e-01 4.879710468734326304e-03
1.467922121911299893e+00 1.568033341749159280e-03
1.461831927623510996e+00 8.575993084211397041e-03
6.493731610633026730e-01 3.833962742778241912e-03
7.345906150600775009e-01 2.922840893230953946e-03
1.284163538176877672e+00 2.453914950136834843e-03
1.453487877752526858e+00 4.025624538587879372e-03
1.130410204762049453e+00 6.123869289589781509e-03
7.451915717459203226e-01 6.765064392390432099e-03
1.090599941768356951e+00 8.575183249065639751e-03
7.826361347882895281e-01 5.825544455387199512e-03
1.395833527291294285e+00 8.442447269036640681e-03
1.108835276652804680e+00 6.223245387025086971e-03
8.821677415969647607e-01 1.211123598128030759e-04
8.325172244402041510e-01 3.158194249737170198e-03
1.477013087504207789e+00 8.504686263295787099e-03
1.149324349302662363e+00 8.388281838884303204e-03
1.068942907218239924e+00 2.139358081234035616e-03
9.088377614506588653e-01 7.147059500056166491e-04
1.410376854475574593e+00 9.860211012205693723e-03
9.700757742044824328e-01 8.953064198174464847e-03
1.029517443812520305e+00 6.725894573187783318e-03
6.718571403321227375e-01 3.938342062581563579e-04
8.708238076892185209e-01 7.998617693943865445e-03
1.185297047524825009e+00 4.253826034591463856e-03
1.162862839855111741e+00 2.505617157131696891e-03
1.086972491735692881e+00 1.968807419554871249e-03
5.281819791951358756e-01 5.971319462472471883e-03
5.006633447889745625e-01 4.439391398762140492e-03
8.024525642987708762e-01 8.668124189858260331e-03
1.208414794090846511e+00 4.186539958387943197e-03
8.631030061104245643e-01 4.833369799349631311e-03
9.736775611684086451e-01 1.719652967669270350e-03
8.335694198181081704e-01 4.014489426683559570e-03
1.436642158265801328e+00 7.821811476459215526e-03
1.086004204137827278e+00 8.576157829817895872e-03
1.045583648883401828e+00 6.896352190958551613e-03
6.094004876702040496e-01 4.389217745742516295e-03
7.788780602676874665e-01 7.342652786095327580e-03
9.782532433304864661e-01 6.129770289515474625e-03
1.067778070691311365e+00 2.258856796473414624e-03
5.707594096009827034e-01 7.399441886907100370e-03
6.901554367356903530e-01 4.229873923504816335e-03
7.006429093789453555e-01 8.965262464683321220e-03
1.363894428796251113e+00 1.499062406460428473e-03
5.987863622506139905e-01 5.077313379617317581e-03
1.243138693598381250e+00 1.914877752121324798e-03
6.904861263654382686e-01 6.294279622886974485e-03
9.651999598902392119e-01 3.177040708951797340e-03
7.911769291315188246e-01 1.290043880512876202e-03
9.795604268222841693e-01 6.269171791413842912e-03
1.335147609777338928e+00 9.599509186295540619e-03
9.721515217861916858e-01 8.155206952808151735e-03
6.635665942139062912e-01 9.043891465743155930e-03
1.216060774797508071e+00 1.748326879052204208e-03
5.618589827664789427e-01 2.373436574335429836e-04
9.993450498159658357e-01 1.661309902014379775e-03
6.754788842673065119e-01 4.590451950503711062e-03
5.752865354878871074e-01 6.525236135108104622e-03
1.477818399203564725e+00 7.690283161239030822e-03
6.518358197842912816e-01 3.679473649553571465e-03
8.336943142689434705e-01 8.828475038222177718e-03
9.803218485042022312e-01 2.181369671002437918e-03
1.358907144313843185e+00 4.562892522433950084e-03
8.996908821608148310e-01 7.858669020470167646e-03
6.353567693706122510e-01 7.184331898885355436e-03
1.445433972078840501e+00 3.749783525608359810e-03
1.137326284732974369e+00 9.901309161625659536e-03
1.431299436568463257e+00 5.807915707974659232e-03
6.703436501087617350e-01 5.236924091272831747e-03
1.022792399253239282e+00 7.661336326723430790e-03
6.278368254278202665e-01 2.527607030814449807e-03
1.017590609030016857e+00 1.310852108694101400e-03
1.340629125506819896e+00 8.700214682095409185e-03
1.126050752619470963e+00 8.075330566965795848e-03
1.013675098144791953e+00 7.317129124199091891e-04
1.101220980533315519e+00 8.024023479443514323e-03
1.125692533444567101e+00 5.329404138494094056e-03
6.325497964916941829e-01 6.430396375991723548e-03
7.290833090906125857e-01 2.709122468787468268e-04
6.445914051968075764e-01 1.236284474009352423e-03
9.206330841404788412e-01 2.906286446614291669e-03
1.354837036862752253e+00 7.822602531086485234e-03
9.001898327786053144e-01 4.854587965732050370e-03
1.072661529582257023e+00 7.973095505792683266e-03
1.380561543858547680e+00 9.508799649957006689e-03
8.804876854349582560e-01 1.179415431088048569e-03
5.727217307461727192e-01 3.670612122732210859e-03
9.838783640135959629e-01 5.995576762040363611e-04
5.407886919621300859e-01 7.395632307279840535e-03
1.069746290986295589e+00 4.977579189477453030e-03
7.252676638520969554e-01 7.766248336612285473e-04
6.128312273651719266e-01 3.993254324455602043e-03
1.219081181979130513e+00 3.686933873224210048e-04
1.481191684290220412e+00 4.720166946712752928e-03
1.188172131158920841e+00 7.628075276527735392e-03
9.911927933813557967e-01 8.770647015187874734e-03
7.541165025735142580e-01 3.157494282753449399e-03
1.484528684602658632e+00 1.095357720547987740e-03
6.837640950402846807e-01 8.882853006846760588e-03
6.694206292370977751e-01 9.100240681788452843e-03
7.310392467535694605e-01 2.646322772248479137e-03
1.176965915808201757e+00 1.676119905938921540e-03
5.012164658164003361e-01 5.527541905235595215e-03
9.337685845890704162e-01 5.909191205295893402e-03
1.418940233881804236e+00 3.985196925410883217e-03
7.282649262857178174e-01 8.761002471772895428e-03
6.508016617982792518e-01 8.970171129871350527e-03
1.302308760926845110e+00 6.830538110565006517e-03
1.192072898303841999e+00 1.589266034738140085e-03
1.077594008412214643e+00 5.142731035643365207e-03
9.750477459132071978e-01 9.214254178849674501e-03
1.026742389103484587e+00 3.689278716797391670e-03
7.847988161379537697e-01 1.473332015274914303e-03
6.092623086773106822e-01 9.273459906415027626e-03
1.321026917203477424e+00 5.940691061985498879e-03
1.197463350696971407e+00 3.797611661368560827e-03
1.356284740584211557e+00 7.370149521115765441e-03
1.013348215746194159e+00 2.103404094290364703e-03
1.491193970037977490e+00 6.009977921608586002e-03
1.337494680327186769e+00 6.705245587016444436e-03
1.083271702836914763e+00 3.950877489356155632e-03
8.518626224752262610e-01 5.911173424286706064e-03
6.575779003540741519e-01 3.724143206534820567e-03
1.177780994893457223e+00 4.222163096610917314e-03
1.384212893146597345e+00 3.355465359462891928e-03
1.006455028688195252e+00 7.520985780052438438e-03
7.577647861626493064e-01 8.732195902862571052e-03
5.797282096472995416e-01 7.488898031478645120e-03
1.406097344063098831e+00 6.372598479396627581e-03
1.328070817390997638e+00 5.093690317544532012e-03
1.450589627079582833e+00 9.488132267750993068e-03
1.102163322644870380e+00 1.667308559832739135e-03
7.173164168159412712e-01 6.713025855713483647e-03
8.868419319857008265e-01 9.914337962162341616e-03
8.198163661985035100e-01 8.800116603917064115e-03
1.209224929923925940e+00 9.586377154823860422e-03
1.264143633132553290e+00 8.411816662728700822e-03
1.276472942474928596e+00 5.514103697064105455e-03
8.079749077090170317e-01 2.371964228517785267e-03
1.119033869765820199e+00 4.600571186060149406e-03
5.903649903190236747e-01 6.869365429902210725e-03
1.061493329794487739e+00 8.321244772259190833e-03
1.451087440290481867e+00 8.396126413094130367e-03
1.064850273452653262e+00 6.411722522469072254e-03
6.277747866135751087e-01 7.355890071430080945e-03
8.087306948567088982e-01 6.504071425400727822e-03
1.210158371457892734e+00 5.809006858446173760e-03
1.198039614204638559e+00 3.465262782310141784e-03
8.103010887456064681e-01 8.433672720106788132e-03
1.445700668109196840e+00 7.282990603481904676e-03
5.373630150164048214e-01 2.717005165762913579e-03
8.773031702877356341e-01 5.518494747209870023e-03
1.423404421653190033e+00 2.455551820820816526e-03
5.105846448355272349e-01 3.358571260177000469e-03
1.430157859150728239e+00 1.896769938512337479e-03
6.877183062643705824e-01 6.983893816145143353e-03
1.383566076457582561e+00 6.693106988817074977e-03
5.484276365996820779e-01 6.048792868853737105e-03
8.355747420368655476e-01 3.241145160547793773e-03
1.137165054194257952e+00 8.981394740713433480e-03
1.445495961767677917e+00 1.161090688185153081e-04
1.341735994277145849e+00 6.872267181130353817e-04
6.178496996445719258e-01 3.940697978122779770e-03
1.152841274857852927e+00 4.736711709469819051e-03
5.343201069204667197e-01 7.409303433205742008e-03
1.111867296239907432e+00 6.942853073361881806e-04
1.350851508054615069e+00 5.124221796017546134e-03
1.354814272684795151e+00 2.869891933851146867e-03
1.103434571472843739e+00 9.425819445787493936e-03
1.382058572136886987e+00 2.490951986330188894e-03
7.058401168863904784e-01 1.218770343096428751e-03
6.508373802606692848e-01 5.207151461994112378e-03
5.795181469474451896e-01 5.206447707916640570e-03
7.049238056371204264e-01 4.673452316113725288e-03
9.371063300102454585e-01 8.496358326456397367e-03
5.739965905435409077e-01 7.740983232128801315e-03
1.340508957003587964e+00 2.365413831417162785e-03
8.357365355010648589e-01 5.068412216159179536e-03
9.513032884821708279e-01 2.161367623891104553e-03
7.344822948124976048e-01 5.142462612218836812e-03
1.462962947584123041e+00 7.702615163242147560e-03
7.744942619837097419e-01 7.731120527639038544e-03
9.826172391977724407e-01 4.552792711262772588e-03
1.397964039587235252e+00 9.659058640167863044e-03
1.105379051959869852e+00 6.806158221713120605e-03
9.093372326196117461e-01 3.220649143032306393e-03
8.457732752697753043e-01 9.257647058240656146e-03
5.297201739520611685e-01 7.111261413344187668e-03
7.333971104314059852e-01 9.170412096955625134e-03
6.548799324116670872e-01 1.451804974893772162e-03
9.148803974360938396e-01 6.111776739543757801e-04
6.709455533277182138e-01 6.474637806006716331e-03
1.277447464100009089e+00 5.003513504602825034e-03
1.409958956721564682e+00 7.314332015682913947e-03
5.664906331555523700e-01 2.260844143057791876e-03
1.435949432674366921e+00 8.095008754577557447e-03
1.013838576713040229e+00 8.726791192876176204e-03
9.745327693324520313e-01 3.147288550612326388e-03
1.291541515795983308e+00 9.801415685832112409e-03
1.235351516155012597e+00 6.586214446334477148e-03
1.197600533834723091e+00 2.026601537620735961e-03
1.157613828965119218e+00 2.882183085878430202e-03
1.415167151265629641e+00 2.953403994258086730e-03
9.802886529987817621e-01 2.767280936838538170e-03
6.479533508702696176e-01 2.151502290970253983e-03
1.030421592413939713e+00 1.281607878765058913e-03
1.219739637039207292e+00 9.198856933927582885e-03
9.054368471712788136e-01 2.821509815950364822e-03
5.208005016864356573e-01 5.340723446836136146e-03
1.137911478657631870e+00 2.243594570686649210e-03
1.093608104496041733e+00 7.749606185825292683e-03
6.772703769378037864e-01 2.333164969866763274e-04
1.020918499351751274e+00 2.312321784536105346e-03
5.975689250397830943e-01 7.642123041930711305e-03
1.181991226979186127e+00 7.414125973914494766e-03
6.276840119133277884e-01 9.145825417776639460e-03
1.179252777680106057e+00 7.778163781532396355e-03
1.149815394785951073e+00 1.812163122666475166e-03
1.126189874886323716e+00 1.879077262723664052e-03
5.550396707940538077e-01 7.557475822120886255e-03
6.849289330945999010e-01 4.678346102317567506e-03
7.752889917618800419e-01 3.537488331340981652e-03
1.092442947947297682e+00 2.342852669006022324e-03
1.044428347780968158e+00 2.681293114109627954e-03
1.149757560611003537e+00 9.164067143731772710e-03
1.269114262427993634e+00 9.819529138593290074e-03
1.478575196621330079e+00 5.870762046981719585e-03
1.446248719986637177e+00 5.187951537201650025e-03
1.069371185949124392e+00 8.865182889198576846e-03
7.343329325089401616e-01 5.154615740494103079e-03
8.392105631403430355e-01 9.213734270990345948e-03
5.990830719547105554e-01 9.260846921193917683e-03
9.081930873731020037e-01 1.936199311050233523e-03
1.347935159727010390e+00 3.686603242201702806e-03
1.263125298464113921e+00 9.634612927894716655e-03
7.290506848373755622e-01 6.792054170567196278e-03
1.335422768641586710e+00 7.189848687045260513e-03
1.395038786670438347e+00 4.027559827264156483e-03
5.986234862384702815e-01 2.075323431113997377e-03
1.048445134765212172e+00 7.382933735632360092e-03
6.461905969178768361e-01 6.100182604821310223e-03
9.054760985506332682e-01 6.229161105111557899e-03
1.029285833840726916e+00 8.959483604152239378e-03
8.085467677659663455e-01 2.680061070261011060e-03
1.081314487315198303e+00 4.038959973627046125e-04
1.059893230792932295e+00 5.168100136616966128e-03
8.908185205683794017e-01 4.447811472211046606e-04
1.172460062336877051e+00 4.955583030224209803e-03
5.833055728301133058e-01 6.043878872218715580e-04
5.623497347443787708e-01 5.840618291694816416e-03
6.964096380144140230e-01 7.189215063799229456e-03
7.394846310220325458e-01 5.613420576507770383e-03
8.978670753207432798e-01 3.893585912863606617e-04
8.970110029609215108e-01 6.429051568376709276e-03
6.837395636867221738e-01 9.886042143665091375e-03
1.444875068122107642e+00 2.220447527993175615e-03
7.536710077602375435e-01 8.357657654730199850e-03
7.259593182247083831e-01 4.356395376417603570e-03
1.305105001499933914e+00 1.100249923037151679e-03
5.185366616005061546e-01 6.475968515405593554e-03
1.463458982894194182e+00 6.411548468235870636e-03
1.064436664848817937e+00 9.677873530265553720e-03
9.701373949079842296e-01 5.110920548833024300e-04
8.699362743508040063e-01 4.739424953205452831e-03
1.421252316061798027e+00 8.197500521309256105e-03
7.306919488623159209e-01 3.996662414839499342e-03
5.521950930328192175e-01 9.577906605172581064e-03
1.450580535750428002e+00 8.729741608679713900e-04
1.146147474501507224e+00 7.431549616650421665e-03
7.814586622696656493e-01 7.906684467055995202e-03
8.764895405282616681e-01 2.708578314407691402e-03
1.341169116274275819e+00 7.903039692720045112e-03
5.357149870013324655e-01 7.242006655260416724e-03
1.148713575857898572e+00 5.738703616320742218e-03
1.398979167748788388e+00 2.947288195834016269e-03
9.155954572264967117e-01 3.042311320993899230e-03
7.826809633220926932e-01 2.343415169109948001e-03
5.229159998411099242e-01 2.512514394507047236e-03
1.034750569051489988e+00 1.801446424889660081e-03
9.880585017971023065e-01 2.680457167570683263e-03
1.106792595456954853e+00 6.564642825106162954e-04
1.227765944878933535e+00 6.797779351149089077e-04
8.204754104390521441e-01 1.985989153476678485e-03
9.801904206680172038e-01 9.882988750971384573e-03
1.239895784761714026e+00 1.085711236509503659e-03
1.289197865479378979e+00 1.671098768589633328e-03
