# κ κ_c g ΔE
9.816630053740909526e-04 6.175138575070447634e-05 1.194361167457603373e-02 2.080892422848011236e+00
8.131219143058016248e-04 5.349597089869361752e-05 1.009818699476882319e-02 2.313001987024284833e+00
4.367899932174988415e-04 9.971143082960711888e-05 1.040278061850020627e-02 1.836575015565277580e+00
9.306069001921532958e-04 3.857353457783310903e-05 1.152697275400565123e-02 2.140718676466209835e+00
2.854263552494687591e-04 5.395123618329617258e-05 1.487864408458506281e-02 2.326760032081025997e+00
6.788802168301243632e-04 9.788248072448594368e-05 1.030216064290201926e-02 1.907747763780291539e+00
6.389147457275249535e-04 4.495452507960862840e-05 1.246371075775432394e-02 2.128128629861806509e+00
1.116969289059069830e-04 6.275038484046000311e-05 1.029953345375095482e-02 2.330119403969274749e+00
5.759229514190046485e-04 7.004696387922696279e-05 1.323422025972582385e-02 1.898724097909282538e+00
1.776239817478522469e-04 8.633066501033944751e-05 1.026139901559450056e-02 1.918031883355440836e+00
8.898237793824858308e-04 8.807254381506365219e-05 1.436495604224960650e-02 2.096243558657000516e+00
8.297246193488510679e-04 3.620563755839015897e-05 1.471490730067933142e-02 2.348214718760887720e+00
4.408868859019460739e-04 7.669471351950925893e-05 1.095689954032744856e-02 2.117066716359477851e+00
3.712519174301149097e-04 4.873403156731136453e-05 1.001845482586610249e-02 1.843427996719157358e+00
5.313822599926816288e-04 2.977271372286232443e-05 1.358899014257215765e-02 1.907132950891799794e+00
4.732620870602984335e-04 1.814298169283802629e-05 1.061521050469994495e-02 2.397024344057613110e+00
9.546915502348465345e-04 3.171815800579431093e-05 1.318585313685715320e-02 2.047532923765162494e+00
2.455047893928324725e-04 3.906668539403497910e-05 1.412284125167842866e-02 1.835428371258073899e+00
6.118795185837565178e-04 8.605066764198147228e-05 1.222687095308107319e-02 2.037411910536174098e+00
8.398232120473128268e-04 2.480938590238919883e-05 1.118209096257870121e-02 2.103827719867226609e+00
9.785462229366360086e-04 8.670476430297231318e-05 1.034394435736841859e-02 2.177670422996330846e+00
2.713921193615145074e-04 5.360766133602038765e-05 1.062937258922385005e-02 1.965219922944684061e+00
2.852140466661352001e-04 7.872635839800753846e-05 1.378667384745641683e-02 2.360340397874532758e+00
3.043258443049110169e-04 9.436322269191134307e-05 1.043850739544208150e-02 2.303297710001205978e+00
9.301608911646445455e-04 8.109892179975889445e-05 1.438921017689766615e-02 2.265178222814454134e+00
4.789775252880200092e-04 2.907438203158057796e-05 1.141934485842454293e-02 2.057057587417043365e+00
5.245280637391325869e-04 4.662408115440312304e-05 1.032583844884310022e-02 2.288330203587704226e+00
3.737968167164372880e-04 8.662826593190264964e-05 1.376307742762016527e-02 2.380560649030225129e+00
1.725920372702879880e-04 5.712583634973110794e-05 1.112698863846492761e-02 2.176944678354777452e+00
1.052805330364451101e-04 7.032802290707465586e-05 1.385532132123934446e-02 2.192511116557564144e+00
7.539071232369752617e-04 1.020620701883673520e-05 1.410928461555346208e-02 2.196178615694858394e+00
7.844375428386992548e-04 1.851529336197035793e-05 1.067513563490822721e-02 2.010248555085692779e+00
2.031775614000771112e-04 8.164515018150627767e-05 1.290052539678098603e-02 2.116661166640273706e+00
2.059177602463637064e-04 5.580207555297892445e-05 1.459129729281787892e-02 1.853442056418173500e+00
8.050384768222169094e-04 3.899550370337835268e-05 1.478539671686897664e-02 1.953604452416960235e+00
7.515543760959028825e-04 8.403138673993624087e-05 1.091400192521304116e-02 1.837475043606924041e+00
7.096505219567862070e-04 9.253530450528157957e-05 1.445445640967700507e-02 1.851475734797892958e+00
9.967114511421650263e-04 7.155190864709961261e-05 1.151648839331823049e-02 2.254265582917960753e+00
1.100523000092601470e-04 5.472196030021585206e-05 1.324707115762265019e-02 2.193050050931764527e+00
1.225338931354561368e-04 9.165149985454979430e-05 1.359852021260565987e-02 2.236243053642514411e+00
2.836290117873053757e-04 3.516728544256819976e-05 1.311106249181148362e-02 2.353572228869470706e+00
1.860792041017940240e-04 4.781976178707481116e-05 1.411495271976562910e-02 2.110271112292333218e+00
4.204113585382529441e-04 6.790862191343522076e-05 1.335096263994956477e-02 2.054414334869267833e+00
7.355166636215689077e-04 9.618684666423000780e-05 1.495117925546614671e-02 1.962050794256869013e+00
7.089606916804558736e-04 1.877012141472894982e-05 1.291844992463205694e-02 2.281954593250313135e+00
5.831393556586561598e-04 6.801218263782277855e-05 1.324872476796263090e-02 2.328321587305412610e+00
4.058591866199298551e-04 9.445281686367434113e-05 1.272061668571152979e-02 2.289059168010032064e+00
5.356166278081636806e-04 6.494373696327410237e-05 1.415772887575195149e-02 2.353470745373575479e+00
9.376750723031068713e-04 4.763724843796976596e-05 1.477498734910073427e-02 1.894404483743292955e+00
6.181842638346070774e-04 7.288254913122842887e-05 1.462467654083291282e-02 2.046257146106455149e+00
6.599392318334769067e-04 4.158403046830246220e-05 1.116066095524755053e-02 2.273891163451908337e+00
5.731413240721126715e-04 6.069024212424987930e-05 1.416554485970654420e-02 2.159509563653544184e+00
4.851434568547006087e-04 1.605217109201758269e-05 1.142297954357541015e-02 1.933997047170271655e+00
1.714475696326497791e-04 8.456233573941517262e-05 1.104232351922876908e-02 2.204993459782257581e+00
2.991619515469416549e-04 9.813883997894309202e-05 1.022091307040007627e-02 1.973584558282694301e+00
6.205950056090430052e-04 8.604638147281474462e-05 1.172266296080386530e-02 1.864712195094341718e+00
8.923482994535470846e-04 2.890077140971833420e-05 1.243687424678901511e-02 2.094888597578171918e+00
1.540751201783847858e-04 9.904677037464616881e-05 1.010239973523648256e-02 2.222487299068279576e+00
7.014584408223886475e-04 4.896159233222249047e-05 1.243627753783133755e-02 2.253981236700180357e+00
3.625628207177242256e-04 2.191583486252046779e-05 1.230187177896247507e-02 1.951944298388141874e+00
6.504663651895169077e-04 6.740532701966447677e-05 1.383800929598078683e-02 1.943003291741191685e+00
4.945781353537470571e-04 4.127090492868400531e-05 1.202035495383133902e-02 2.162759911096484799e+00
2.975377157187072356e-04 7.807069753108644217e-05 1.408229488791333528e-02 1.929716303070630135e+00
9.659661961906563458e-04 9.722144855463214102e-05 1.447455846777011799e-02 1.961247115703646404e+00
7.547574462447758292e-04 9.222950231360836572e-05 1.168778805144487891e-02 2.039082326656654676e+00
9.526764422314417443e-04 8.962884521295098243e-05 1.472349640165918939e-02 1.987622786869350566e+00
9.794313520286211053e-04 9.350112954995371624e-05 1.364125780698184631e-02 2.216518803798106951e+00
3.674446692941595646e-04 6.618659767675085708e-05 1.257119671576485166e-02 1.916308287759361573e+00
8.831302963086058895e-04 8.281076621379576815e-05 1.391858863881597144e-02 1.942124723749742543e+00
4.896608257328446739e-04 1.277546439622366067e-05 1.142738687530164485e-02 2.393251861484727794e+00
9.575888049949610919e-04 7.846704018171946234e-05 1.280876399029127859e-02 1.815692513055794821e+00
7.227804963325106967e-04 9.106939995255378746e-05 1.328599598402447311e-02 1.955186981115613509e+00
7.089522933220067640e-04 9.745668882678475207e-05 1.244091766130552869e-02 1.868914395107479365e+00
2.730961456240037569e-04 1.803653672344812398e-05 1.058045264955670417e-02 2.016130424250011544e+00
5.214443185722298247e-04 3.535617062298124355e-05 1.415898328117761937e-02 2.322373309838498656e+00
6.749866757621154597e-04 8.389256528565555411e-05 1.494794156638947630e-02 2.197484550409720683e+00
8.837305817017839611e-04 8.434591723407484595e-05 1.220569018058594198e-02 1.812323678895004564e+00
1.055886575053148349e-04 5.101840454228915829e-05 1.004800794644252794e-02 2.218893385428278187e+00
3.041374698127966903e-04 5.202642543661079207e-05 1.438824923464221764e-02 2.191780383167659441e+00
1.322076076989565213e-04 4.446632245781326963e-05 1.381294270160541952e-02 2.117117215440163847e+00
5.960427292122133687e-04 5.529300068788949756e-05 1.234687175428708303e-02 1.839103103833694686e+00
6.639371314774886960e-04 7.572930069666294233e-05 1.465873977164051239e-02 2.023859303800776388e+00
1.165823450626281863e-04 3.592236018632754039e-05 1.368398680771816880e-02 2.155646023394936606e+00
3.196257183583465795e-04 4.313719667108455971e-05 1.164742015968429738e-02 2.158198668797441488e+00
2.576487094278168090e-04 7.228981635282499178e-05 1.168540819954873994e-02 1.868407015178481068e+00
7.089929653185075061e-04 4.367056265958038625e-05 1.116929190866755225e-02 2.334470667185807091e+00
6.498102305869930904e-04 4.267204512875476491e-05 1.492160036197777255e-02 2.340345562116870504e+00
3.981023080033453806e-04 2.505356425673042623e-05 1.142206449657022505e-02 2.360663451324565010e+00
6.565523852752246179e-04 1.294138073543446393e-05 1.136707313373882741e-02 2.126667811506685712e+00
3.785113058330696932e-04 5.026791776676744122e-05 1.381128836528102387e-02 2.197052993918130692e+00
3.742529430200899074e-04 8.378588550336788150e-05 1.153731714827050010e-02 2.155861858583165702e+00
6.695581966440387282e-04 2.859395944169707920e-05 1.216788607894528362e-02 2.362209234930920942e+00
5.729289222528658734e-04 7.804010809104881190e-05 1.020084494267240079e-02 1.961780415086538776e+00
6.908692263859838407e-04 4.325831338749511792e-05 1.252874012619218519e-02 1.820311592621856489e+00
2.521917898030016166e-04 3.099009309534988307e-05 1.344349130626359967e-02 2.260709996418994727e+00
7.587988788998114176e-04 6.375364770594977161e-05 1.205790842638870819e-02 2.237538080425002018e+00
9.628831412211729833e-04 9.005086361675541332e-05 1.020193959575679994e-02 2.371553676240039543e+00
3.770728984649697382e-04 7.074386509428101102e-05 1.182746364517438600e-02 1.937620384778336646e+00
2.529932315654981898e-04 2.458767861107495362e-05 1.431447911270046502e-02 2.186078628041055794e+00
6.407780383283065082e-04 3.354395215432355310e-05 1.260838247622278821e-02 1.885935526362548575e+00
1.095818629139890904e-04 5.767855288995587669e-05 1.426446162566524789e-02 2.115330903208317181e+00
9.976495930749398281e-04 2.494711536969735686e-05 1.485137139494666081e-02 1.849163528453599881e+00
7.852736981525787864e-04 7.916491314849634158e-05 1.162040794257770265e-02 2.337977182833808065e+00
6.525087909490049623e-04 1.956523108466691477e-05 1.355483806025607404e-02 2.326045416587793735e+00
5.936397542782665543e-04 8.347506911098198873e-05 1.061124801205945954e-02 1.818770983247936845e+00
3.888315039828264645e-04 9.925587350967770076e-05 1.360185546945763893e-02 1.910016574249416177e+00
1.398928346856181709e-04 5.317999846085381835e-05 1.050181630188520843e-02 1.865392061133539281e+00
6.900057787292472556e-04 2.463963289014806056e-05 1.487608018338569191e-02 1.907064638321130046e+00
8.667961403375518820e-04 2.602710647222771547e-05 1.202763387457516688e-02 1.980637398190483900e+00
3.058391408421140371e-04 6.469404953542469969e-05 1.444022269971298456e-02 1.925933994057907661e+00
9.971822311778163594e-04 6.631912439323797888e-05 1.338125004085212802e-02 2.027620734300957128e+00
3.221899862908494624e-04 1.099678363262168430e-05 1.095466314061436727e-02 2.191982400865299940e+00
3.151474959583920273e-04 4.950263103013500718e-05 1.169210527274237507e-02 1.957251241887901116e+00
3.601443708905391599e-04 1.607728541417770670e-05 1.001654383869856474e-02 2.376187963319375651e+00
4.725968685563661925e-04 8.486721076216138457e-05 1.288219948784042820e-02 2.087517230903887633e+00
4.222765277950999091e-04 7.010784745963592540e-05 1.171966608274023665e-02 1.978133926136534271e+00
3.427006157517829311e-04 1.426632208928317421e-05 1.346765659742681261e-02 2.386175287959466207e+00
7.633833940938916001e-04 5.618292944846665552e-05 1.329291477865656226e-02 2.262042523878172062e+00
1.893154261480278484e-04 2.260041548390465322e-05 1.338763483319507785e-02 1.846035622544908383e+00
2.515605676979589108e-04 3.560955639833063844e-05 1.123896636377744521e-02 2.140357385607742469e+00
5.585281542612094679e-04 9.599604609168574604e-05 1.167729186451420091e-02 2.271952845319202829e+00
1.145559567817273764e-04 1.528683947290253049e-05 1.379507270171430842e-02 2.095562383841050647e+00
4.370152872335828008e-04 2.622912975768199831e-05 1.345303507586280770e-02 2.295895150532619056e+00
3.063845264539879739e-04 4.463318738435688275e-05 1.038411604621205901e-02 1.953590448758230735e+00
3.455519154601347127e-04 6.848924892222555219e-05 1.259697965288943296e-02 2.379629434801053822e+00
7.386165332633484000e-04 4.661155185700029433e-05 1.463311279548197390e-02 2.344198973626687277e+00
5.368613986218724035e-04 4.001664651156663086e-05 1.314037981001775143e-02 2.322953253122284512e+00
6.641727952611444635e-04 9.539674750639756619e-05 1.091612362994794083e-02 2.064891878739226083e+00
3.924445703928047509e-04 1.885955110838981633e-05 1.226004065684162606e-02 2.182312777176761642e+00
7.315325109659876358e-04 9.012369678358675223e-05 1.245044428599770964e-02 2.373908574360934054e+00
7.942388086996997158e-04 6.046478800024168699e-05 1.285061135572318491e-02 1.936950839814489012e+00
3.652090880231865784e-04 7.234495105169354528e-05 1.343597742372511228e-02 2.102187724818298520e+00
2.292032472373639173e-04 2.604132158216379474e-05 1.154415305015400392e-02 2.250571512330454826e+00
4.530291248738936983e-04 3.912463748842069438e-05 1.470584310565910616e-02 1.844452538788861728e+00
9.043182134286811792e-04 9.947282330730285226e-05 1.218433924638658017e-02 2.221722565911695035e+00
8.927944029874731752e-04 6.420550583630568915e-05 1.075267055211824238e-02 1.835845338980075514e+00
5.674641710543382829e-04 3.497822531460910233e-05 1.277770947418961980e-02 2.237161515283940805e+00
4.780898973885928612e-04 1.185214855431421295e-05 1.421272510054618146e-02 2.091792566247248963e+00
3.709948045403875776e-04 3.013125588394461452e-05 1.065074546099348436e-02 2.216544849748511403e+00
2.060879466117576284e-04 2.860052539174813031e-05 1.111666719983491272e-02 2.327552625029920996e+00
8.858639970535384447e-04 3.943265307058577374e-05 1.340457960196536451e-02 2.116020948325248341e+00
8.190133061992733478e-04 2.655988263902302811e-05 1.437449790661068580e-02 2.084476966252235552e+00
8.638242909653615206e-04 3.444641813511299552e-05 1.090231210414554369e-02 1.927788622816759334e+00
4.451733668234320236e-04 8.581660683643771437e-05 1.491316067874604891e-02 2.049121165729628657e+00
3.633041230273987101e-04 2.527829731875313139e-05 1.339678475513128228e-02 2.324682301855532263e+00
6.261065443767604381e-04 1.479761919240883882e-05 1.219376444501096834e-02 2.238874293970525287e+00
7.117561864327100023e-04 8.604272380372863680e-05 1.387504164980581968e-02 2.049690125792125173e+00
8.032687791053149794e-04 6.115447299775443927e-05 1.338298614080390622e-02 2.286796722312573138e+00
3.741614854823846785e-04 2.686122534075250620e-05 1.319467998257383909e-02 1.908381701214148851e+00
3.604153311259363467e-04 7.076396678797413991e-05 1.330208826853328599e-02 2.334178530309476862e+00
5.239533759643294009e-04 6.969676842919439875e-05 1.361647522641673373e-02 1.865224642873585248e+00
1.975349550616404464e-04 1.775607716638365563e-05 1.024161604936168687e-02 2.024920737477432731e+00
4.497557518154310157e-04 2.043202955726305345e-05 1.427855561472433227e-02 2.228964274289273462e+00
3.345648057363900200e-04 5.022415935772397603e-05 1.141482901287061216e-02 2.283200062693229615e+00
9.784649987330158467e-04 8.943201090297548317e-05 1.122045755422108188e-02 2.184967194516251432e+00
