# ℽ g
4.707582745036146578e-03 8.402902746475961193e-03
9.151906638324859566e-03 2.517458210955246089e-03
1.158028800675854793e-03 1.203148480613349053e-03
8.171006449904477361e-04 6.530963355681524904e-03
5.118078149410384969e-03 5.327449004643583855e-03
2.358041927790010140e-03 9.138344460651872184e-03
8.076204373188171359e-03 2.987468268433735377e-03
7.720286037913007184e-04 6.943139088496385648e-03
2.650249261659790977e-03 6.490144502369872906e-03
2.865626549204085445e-03 3.498662430059317190e-03
3.522634971213654386e-03 6.308049333594963753e-03
1.751200551461480929e-03 1.345479228792737913e-03
7.993042230767190628e-03 8.829013786739670078e-03
3.568372596466237289e-03 7.943143067265867954e-03
5.045466600389594131e-03 7.280487218713375085e-03
8.117065754177041695e-03 4.041970367938709646e-03
5.131882477787846550e-03 1.854523795253372118e-03
8.990150947584407562e-04 2.124389411850784778e-03
9.249568498156033464e-03 8.156819098283868072e-03
2.363448847515656702e-04 2.418842249026216897e-04
6.941835647015506643e-03 4.597100758442117935e-03
7.168901152553450867e-03 7.804682593499834634e-03
9.065576141554811812e-03 8.762408243618482334e-03
3.137414998858174386e-03 5.812737365658235573e-03
9.098036564623547887e-03 6.997983351968152695e-03
2.634018291708861616e-03 4.573866524019590957e-03
2.802050733853997584e-04 2.088582965045771445e-03
4.192652191801273269e-04 7.845230322969879919e-03
1.438623302097808126e-03 2.742996847781611122e-03
9.060363063366834446e-03 3.995976857102278082e-03
3.740242615857704636e-03 1.301247938589393006e-03
5.571896720706584483e-03 2.038869165133848881e-03
1.244570215090292113e-03 8.618919761575612529e-03
3.090566956574109739e-03 1.454474213570231250e-03
2.468415435574700285e-03 3.939834401380354865e-03
2.216397404351299998e-03 1.051535297030187265e-03
7.653156946653853765e-03 6.331936125494982059e-04
5.863158810973269700e-03 8.937028634912999635e-04
1.102783621374148535e-04 6.245350557249688440e-03
1.762218729880698706e-03 6.407013277204284298e-03
9.718934177168363567e-03 4.540898508732525533e-03
8.279442126419490899e-03 1.687401202761649099e-03
9.837327675218325573e-03 5.317895624767719764e-03
8.106909819483791406e-04 4.040275749463057876e-03
2.792191057264895374e-03 9.554664723629934658e-03
4.722910945188193640e-03 6.484733090698251330e-03
4.613827039449386498e-03 9.123297802867864903e-03
6.522968055081967281e-03 7.888615787834357511e-04
8.638062651838224410e-04 4.197366331236019633e-03
6.033754650321793492e-03 1.948849479483618285e-04
6.680488045125539641e-03 5.730821517838729888e-03
1.840171564475045519e-03 7.537958766359496680e-03
4.457135612177073013e-03 6.805709853515626295e-04
7.187000507595089904e-03 9.534291210678089851e-03
3.252787120201254805e-03 5.443331525732743835e-03
5.699050323828669384e-03 4.567655583926146477e-03
3.941966836202386720e-03 7.186760429495875867e-03
8.597531901714120309e-03 7.677053470233519313e-03
9.794096267254380483e-03 3.712608478902822400e-03
2.161605168048404222e-04 8.072227211740331393e-03
9.928468711199142302e-03 7.089831170421080457e-03
2.610329142371523633e-03 8.266010824166093729e-03
1.390011631253873416e-03 5.016411147786888763e-03
3.823369969354044589e-03 1.778738934312753010e-03
7.255071350753259860e-03 8.099200501715508307e-04
6.276763229103215005e-03 1.328226839015049119e-03
6.456304758974263161e-03 1.870579306762320659e-04
4.455771371828089016e-03 1.417363240523246328e-03
4.626483911040648114e-03 5.961454430285083317e-03
3.490102034659531022e-03 4.845847553863414682e-03
6.261052352924597990e-03 4.460647361123786132e-03
4.722904001232589542e-03 2.534171102375220273e-03
2.960022371480438078e-03 2.210307260663724009e-03
7.214407554420647350e-03 3.457910342082539615e-03
6.215187453239215745e-03 5.417918758662381915e-03
2.028055908592898797e-03 4.766313419737800393e-03
6.905840004161684781e-03 2.478572301980192655e-04
8.818714264863461091e-03 8.459429775910368154e-03
7.923150444489573518e-04 2.665702540071246233e-03
3.054934504642567786e-03 5.317970115770358566e-03
4.513926591492647966e-03 9.341945268358973001e-03
3.985901289117544169e-03 9.140758649063760984e-04
7.659664956142513310e-03 2.274371672543748415e-03
9.835600307508775286e-03 1.286451625686723223e-03
7.077993394511238219e-03 3.289244407901108051e-03
9.225765007407963052e-04 1.337654632349744369e-03
4.639734822259294032e-03 4.797963075316939024e-03
6.412042327410226276e-03 5.833022457959659117e-03
5.269982334268527233e-03 3.948824430027217045e-03
1.958427304557927053e-03 6.482311719907472326e-03
4.641441829429452694e-03 5.840378310135149569e-03
5.267004654628119550e-03 5.384350337692013662e-03
8.170131762500762798e-03 9.126795723251947962e-03
3.383328904687221521e-03 9.918858036727250596e-03
3.388861744254095375e-03 4.449950528354361390e-03
2.216185806748271342e-03 3.644377376039000579e-03
7.957188540314795097e-03 9.619273098654641113e-03
9.239789295751426809e-03 8.866471871836263674e-03
8.915999958535369974e-03 9.516252418133117758e-03
8.414342552648329879e-03 6.389883258924601225e-03
1.562067958134231776e-03 2.133060575463918696e-03
2.395801647988275371e-03 3.352105918300040798e-03
3.606979005674844558e-04 8.293679452592841658e-03
4.709895184098793902e-03 4.533215154868605731e-04
9.470474998873146949e-03 8.240577039719526944e-03
3.783681827528267809e-03 4.628738648661258684e-03
3.553752449072117032e-03 5.160330382874990691e-03
9.667927968908902533e-03 4.098038036437945571e-03
1.243923794998211436e-03 5.352857624741553556e-03
6.492343918763686036e-03 9.700872538176953663e-03
3.328720804618269438e-03 4.006113549712095670e-03
5.530017688167306912e-03 4.406233630417455936e-03
4.312894140061414132e-03 2.225731019011307175e-03
4.762225654325680582e-03 4.025685266585248001e-03
1.666565377184763734e-03 2.588998357046968938e-04
6.689413033970905906e-03 3.468677479410531977e-03
4.414681973895358616e-03 6.471625450049002136e-04
7.302319991461776218e-03 6.352548284753263465e-04
5.638128916767711288e-03 4.479725620757051170e-03
6.599041339297470263e-03 5.305467865903957386e-03
9.560390626556532559e-03 6.321302378713540560e-03
8.373532127814038370e-03 5.013193132234305960e-03
7.045305310268293666e-03 6.346124453613045426e-03
2.051227776547695156e-03 4.077846888582782429e-03
2.602139090270147535e-03 2.356437472632246562e-03
4.551599859821974826e-03 4.775217268988271764e-03
6.150226400107916373e-03 9.375683184347461882e-03
1.834135482684416067e-03 9.103819112489489052e-03
4.263431406199310984e-03 5.266520496833495581e-03
9.147776072592156069e-03 6.876937748590483505e-03
6.904791998839415225e-03 4.964928886816255375e-03
3.604726069248357745e-04 8.837726613889811123e-03
3.149206999485786983e-03 9.591290185824125764e-03
3.632941679726870484e-03 3.988789610174659460e-03
8.132527727802539227e-03 1.181683750858680999e-03
4.692263703120328790e-03 5.327405143247349213e-03
8.295713831811605404e-03 8.293893308419253776e-03
9.916385647909080336e-04 1.308703161703070024e-03
2.324667773890577802e-03 7.305959195068280863e-03
8.604138886001203718e-03 8.534149239051908031e-03
3.463685801334322016e-03 3.442477826762880156e-03
8.401785659294070882e-03 9.008533916612314688e-03
4.989717638127868539e-03 4.533266495665402482e-04
5.748943144477875258e-03 3.753807926244037696e-03
1.557513845772543967e-03 8.534863671221011236e-03
3.336710971151312256e-03 7.850801649614465652e-03
6.367513043115235333e-03 7.066925197017963301e-04
9.277549510142341083e-03 5.620823754990751826e-03
5.525423698899329696e-03 2.646765589671276359e-03
8.388252906034066037e-03 6.266920905463247392e-03
9.776725259638809149e-04 1.349830274602777363e-04
5.256553993499656421e-03 4.641426049082872027e-03
9.487598699787925388e-03 7.408935077052580635e-03
4.504635521762452577e-03 6.906527751463268326e-03
2.883977959059892942e-03 9.238087185440830088e-03
3.067154367206299109e-03 6.397176740485217492e-03
8.161749210838646282e-03 1.612571529650399854e-03
3.818862953734956153e-03 3.224730590631959986e-04
1.548572817061604585e-03 8.900414131054263517e-03
1.312468373729170018e-03 4.028517846171107697e-03
1.405453459572009872e-03 5.193976880255413153e-03
2.964419011700814184e-03 4.590521522117446684e-03
2.207418002534647459e-03 5.982868389047672243e-03
9.957353918773554149e-03 3.902297824389335326e-03
6.386076590536432333e-03 9.890672171535065324e-03
7.914706922006202808e-03 8.568093110587881450e-03
3.324009814188117265e-03 4.169144221915499493e-03
4.195259896489317471e-03 3.552441335450855827e-03
3.369870710131849228e-03 3.995411947250880960e-03
6.617741378418392009e-03 6.385023467443222238e-03
9.706501322792344261e-03 5.193337825351890258e-03
9.439819551284624188e-03 7.707890453591724304e-03
5.565552671573562905e-03 2.710249602150931192e-03
2.288833536396956466e-03 5.070455601006047634e-03
5.989801059622823498e-03 5.908157169606241196e-03
8.504956896392303414e-03 8.758940039720695264e-03
2.859159391768791459e-03 4.068113086509866916e-04
2.849512119505401894e-03 3.535835880567049158e-03
7.048766891806860710e-03 2.394594787863367318e-03
6.762288758735074748e-03 4.744210228461929503e-03
1.483964252011067990e-03 2.946293289816478544e-03
7.992712994019260473e-04 4.157080192325912638e-03
6.886126221091482154e-03 8.537197252056942867e-03
3.907076079797071506e-03 8.698680825552251861e-03
7.204802331547126293e-03 8.592690707520214341e-03
2.438423707674914221e-03 9.898438873730871362e-03
9.394067707105864399e-04 4.114171484552421425e-03
5.780613186997954865e-03 4.086347364362612720e-03
5.625827406541255432e-03 8.974977175768096560e-03
1.772861654649354832e-03 9.768882369586239650e-03
7.942398453183920765e-03 6.723481677991592458e-03
3.859236873003356934e-03 6.671418694675071079e-03
8.884241749410376823e-03 2.064656700942859961e-03
7.359635365125756674e-03 3.200622099620075833e-03
2.464085029309361768e-03 2.135660521135427942e-03
5.812787451184500817e-04 5.690384158664175268e-03
4.426266548630918354e-03 7.804855545401193691e-04
6.200739304449879620e-03 5.097160272297534015e-04
9.801277575864008121e-03 4.638057078645806131e-03
1.743116048033614045e-03 7.080845280590721338e-03
5.176937116745811314e-03 3.449596910369144738e-04
5.760482095555382112e-03 2.367073300063361665e-03
3.872685901232917564e-03 7.927023677143960750e-03
8.373194621368760734e-03 8.397886972589169163e-03
9.979273784117101420e-03 8.898153558814659702e-04
5.737535264919952499e-03 4.985574164015729379e-03
4.791020073403822084e-03 4.715703205515251427e-03
6.150068220905314728e-03 9.752813991723306708e-03
6.171608062625240365e-03 3.967305718610108015e-03
3.621954528875057609e-03 2.619280418130093789e-03
9.076756424099110057e-03 9.237617971545406675e-03
6.987212793427424913e-03 4.941746371045418681e-03
9.860508751742864605e-03 9.575890827530032443e-03
5.582783419228353437e-03 4.612993177432227893e-03
9.467587797723522186e-03 5.093729495487826081e-03
7.825020191008166121e-03 7.825273115163618870e-03
2.278989337948164606e-03 5.385620594630362995e-03
5.844285668329888238e-03 1.171654444690600370e-03
9.992226947815091923e-03 3.211854178334763721e-03
4.601996196398796223e-03 6.638567688789866889e-03
5.797605634711501185e-03 6.860036889126900489e-03
9.425042253764915126e-03 5.550402363905631827e-04
7.625354815874963062e-03 9.524756577463653825e-03
6.000280022189247164e-03 3.106976854092090030e-03
5.408598038332684821e-03 4.882163533764417342e-03
7.561146953314371380e-03 8.896879547536292246e-03
9.812687302508848325e-03 9.918968057692637355e-03
1.310185888030222226e-03 4.602541445661769565e-03
1.191595971021282849e-03 5.745606341308019498e-03
2.919136749469091515e-03 6.590024010850132306e-03
4.511317156015343804e-03 2.315540057536793084e-03
3.271693630439939833e-03 3.832241424798979099e-03
4.920281015947730423e-03 7.184764382778419806e-03
3.806164155695577426e-03 4.648543279810472741e-04
1.805582312004929942e-03 9.251498370390196305e-03
1.572983193916133605e-03 1.821409061233374886e-03
2.289470986879430219e-03 5.669616899129501474e-03
3.465689705677614963e-03 3.302181744507626509e-03
5.292157612556271790e-03 9.339738228348859125e-03
2.450800572594835636e-03 4.865632960487581231e-04
9.843227942686280998e-03 4.272212546839034182e-03
9.288040846149540203e-03 1.901479643065367205e-03
2.755034764730321124e-03 3.666988409536230272e-04
6.453634654554159765e-03 8.465412332341082022e-03
5.005092310886520568e-03 6.020487726423848739e-03
3.713134623773847124e-03 7.263643458253648752e-03
2.744566708464547377e-03 4.120788113235358818e-03
6.191593533520949218e-03 2.221463270464302990e-04
9.368945478950169506e-03 7.649053262065533829e-04
6.381887025288291576e-03 6.939324699764937154e-03
3.755865647777311658e-04 4.300981403696064152e-03
4.662625302038059596e-03 9.911594806879909375e-03
5.176287261700453744e-03 4.083757373806717710e-03
4.141930037045016624e-03 2.137764777720793045e-03
3.201950046225041004e-03 1.504693393119309114e-03
4.338611845515747724e-03 1.300773386557937863e-03
4.146864832142522529e-03 1.426433812690247735e-03
3.049877721753370061e-03 3.830497298385605702e-03
6.538680416053229902e-03 8.358353427271649275e-03
6.164834482835251060e-03 9.453455115573435735e-03
7.582613020224451220e-04 9.947697358936788414e-03
7.503004635131494890e-04 3.199552079502229491e-03
4.588579186880506477e-03 7.849964412565675273e-03
7.399617831711701073e-03 3.743121753539901345e-04
9.721744098824236166e-03 5.042141775317330286e-03
2.983292605359271193e-03 2.294957025465890928e-03
9.571087930970561750e-03 9.570270479394658164e-04
5.128221702377869055e-03 2.214406328434482662e-04
7.512456302333543438e-03 3.251986581494425207e-03
9.114841720306179548e-03 2.491012456582999621e-03
3.798822832549829300e-03 8.392290630114066993e-03
7.678272239129820204e-04 5.553635084215025920e-03
6.308664958546344147e-03 6.045470764963506872e-04
3.418864804499668897e-03 4.666766927210089233e-03
5.748035933550014499e-03 3.811538304249557137e-03
7.548925917284190178e-03 4.991778346252855915e-03
7.497879933706499750e-04 8.520012745620747854e-03
2.543814808774645490e-03 1.836836916091158555e-03
6.535272412756414073e-03 8.079207283948088708e-03
3.862903407045592107e-03 9.680032724064433283e-03
3.375062928134986689e-03 1.710666938030401844e-04
8.249624692411260812e-03 6.869188173418290175e-03
1.650721216083267558e-03 9.722849034579485530e-03
6.517137188588434035e-03 5.294200216901107960e-03
8.458400495976401909e-03 2.675051626266626136e-03
2.610899729984425197e-03 8.360040900752339910e-03
2.214642267678395681e-03 6.413192072012140026e-03
6.340155580474688378e-03 4.767454390999961537e-03
8.742775273377422851e-04 2.047137334255330534e-03
9.760349366687872535e-03 5.580227559651057372e-03
8.916309610094763638e-03 3.352934203277359478e-03
8.494466818497825936e-03 8.164524713442490242e-03
1.315982811618170286e-03 2.886505986985509094e-03
3.063972934231597774e-03 4.693214291757146460e-03
4.120013918238395537e-03 7.028109412051741084e-03
3.949576051365646760e-03 6.628771879648375290e-03
5.904735523146171713e-03 9.698606901801678712e-03
2.469551265325756109e-03 6.715458064249013766e-03
3.814650722146519825e-03 9.490951724972164841e-03
9.671193654132223885e-03 1.561679707762543079e-03
